income,married,kids,nonwhite,female,education,urban,ability
164984.25,0,0,1,0,13,1,97
21643.88,0,4,1,1,10,0,30
209697.91,1,0,1,0,14,0,90
236619.62,1,0,0,0,13,1,4
23278.49,1,1,0,1,11,1,7
50240.36,1,1,1,1,12,0,96
559416.36,0,0,1,1,15,0,92
10067.89,0,3,1,0,3,0,4
22682.9,1,0,0,1,10,1,6
10289.32,0,0,1,0,5,1,5
10917.66,1,0,1,0,5,0,38
72414.48,1,1,0,1,12,0,55
129340.12,0,1,1,0,12,0,70
92441.21,0,1,1,1,10,1,49
18912.66,1,1,1,0,6,0,46
198351.58,0,0,1,0,12,1,0
139254.84,0,0,0,1,10,1,88
15885.4,1,0,0,1,8,1,62
180190.37,0,0,1,1,12,1,13
52308.09,0,0,1,1,12,1,81
12826.45,0,1,1,0,7,1,99
18453.03,0,0,0,1,8,0,92
20848.95,1,0,1,1,10,0,65
11358.99,1,0,1,0,7,0,3
19931.43,1,0,1,0,9,1,19
145374.13,1,0,0,0,13,0,56
10681.51,1,4,0,0,6,0,62
63844.04,0,4,1,1,12,0,4
56254.66,1,0,1,0,12,0,30
21158.09,0,0,0,1,10,0,68
10233.14,0,0,1,1,4,1,61
34482.61,1,0,1,1,10,0,62
509432.16,0,0,0,1,14,1,27
17021.23,1,0,1,1,9,1,93
280802.76,1,4,0,0,13,0,83
37188.94,1,0,0,1,10,1,48
13734.28,0,2,1,1,9,0,48
10100.27,1,0,0,0,2,0,0
89148.79,0,0,0,0,11,1,54
87596.95,1,0,1,1,12,1,12
565888.67,0,0,1,1,12,1,69
70448.4,1,0,1,0,12,1,0
32984.38,0,0,1,1,12,1,8
67705.36,1,0,0,1,12,1,80
45169.87,1,0,1,0,10,1,64
10159.13,1,2,1,0,2,0,55
32676.43,1,0,0,1,10,1,46
12166.24,0,0,0,0,4,1,22
24980.2,1,0,0,1,10,1,23
169842.59,0,0,1,1,12,0,93
11171,0,0,0,0,7,0,11
63565.82,1,0,1,1,12,1,10
43798.44,1,0,1,0,10,0,85
15980.99,1,1,1,0,6,1,42
36533.73,0,0,1,1,11,0,52
27333.41,1,0,1,0,9,1,3
141058.16,1,0,0,0,13,0,32
33617.55,1,1,0,0,9,0,43
11431.26,0,0,0,1,7,0,66
135636.51,1,1,1,1,13,1,97
98994.72,0,0,0,1,13,1,9
26600.05,0,2,0,0,10,1,56
27939.39,1,4,0,1,11,1,41
10149.87,1,0,1,0,3,1,26
15658.7,0,1,1,1,9,0,10
94111.79,0,2,1,1,12,0,58
30853.22,1,0,1,0,8,0,97
11655.58,1,2,1,1,7,0,61
18294.97,1,1,1,1,9,0,35
214485.43,1,0,0,1,15,1,81
221275.99,0,0,1,1,15,0,89
74664.33,1,1,0,1,13,0,76
10302.63,0,0,1,1,5,1,60
10401.73,0,0,1,0,4,0,54
14638.21,0,0,0,1,9,0,9
311510.18,0,0,1,1,12,0,81
11694.67,0,0,1,1,8,1,78
51613.46,1,2,1,1,12,0,88
148940.84,1,0,0,0,12,1,19
17847.72,0,0,1,1,10,1,79
152817.69,0,0,0,1,14,1,11
40149.77,0,0,0,1,9,1,9
18636.5,0,0,0,0,8,0,13
32495.12,0,4,1,0,9,0,75
266918.24,1,1,0,0,14,0,60
251180.23,1,0,1,1,12,0,25
38768.58,0,0,1,1,12,1,5
20499.84,0,0,1,0,9,1,1
26795.41,0,2,0,1,8,0,56
14249.33,0,2,1,0,8,0,34
11352.3,0,4,1,1,7,1,62
11049.99,1,0,1,0,6,1,81
37389.89,0,1,1,0,9,0,18
12318.96,0,2,1,1,8,0,50
11576.32,1,0,1,0,5,1,54
15054.01,0,1,1,1,8,1,66
299618.46,1,0,1,1,15,1,88
12444.01,0,0,1,0,7,0,24
74391.13,0,0,0,0,10,0,58
10160.63,0,3,1,1,3,0,51
20734.13,0,2,1,1,9,0,8
151525.14,1,0,0,1,12,0,40
46908.89,1,2,1,1,12,1,48
11198.14,0,0,0,1,7,0,31
74780.7,1,0,0,0,10,0,68
99374.56,1,0,1,1,13,0,21
56519.35,0,0,1,1,11,1,18
133562.55,1,2,0,0,10,1,49
95882.89,0,0,0,1,11,1,16
17099.65,0,1,1,0,9,0,40
10303.1,0,1,1,1,4,1,30
55954.16,0,0,1,1,12,0,49
11409.03,1,4,1,1,7,1,5
28067.01,1,0,1,1,11,0,61
17747.52,0,0,1,0,9,1,91
155739.95,0,2,0,0,13,1,84
59907.99,0,0,0,0,11,1,63
18586.52,0,0,0,1,9,0,43
13503.3,1,0,1,0,8,0,1
38845.37,1,3,0,1,12,1,21
514227.25,0,2,1,0,14,1,70
93466.19,1,1,0,1,11,0,6
17817.91,0,0,0,1,10,0,4
141719.57,1,0,1,1,14,0,88
65219.74,1,0,1,0,11,1,21
10724.35,1,2,1,1,5,0,3
120739.11,0,0,0,0,12,0,81
57568.38,0,0,1,1,12,0,76
34075.62,0,0,0,0,10,0,56
21939.25,1,2,1,0,10,0,5
11547.67,0,0,0,0,6,1,68
37522.58,1,0,0,0,11,0,65
139635.44,0,0,0,0,12,0,79
209897.29,1,0,1,1,12,1,71
44902.7,1,0,1,0,10,0,12
937101.19,0,0,0,0,13,0,60
24865.02,0,0,1,1,11,1,21
11217.33,0,0,0,0,6,0,22
234589.27,1,2,0,0,12,1,11
70882.75,1,0,0,0,10,1,35
40879.62,0,0,0,0,10,1,11
37152.42,1,0,1,1,12,1,65
10992.04,0,1,1,0,6,1,21
10503.73,1,2,1,1,5,0,56
324670.89,1,2,1,1,11,1,92
225485.97,1,2,1,1,15,1,91
25540.74,0,0,1,1,9,0,52
196829.25,1,0,1,0,12,0,11
181748.43,0,2,0,1,14,1,36
10208.59,0,0,0,0,3,1,31
19755.76,0,0,0,0,8,0,12
68908.6,1,0,0,0,12,0,48
10452.1,1,0,1,1,5,1,57
16327.26,1,0,0,1,10,1,17
45779.88,0,2,1,0,12,0,14
37405.99,0,0,0,1,10,0,39
49240.68,1,0,0,0,11,1,42
28958.31,0,1,1,1,10,1,33
17792.36,0,2,1,0,9,0,23
31758.42,1,2,0,0,9,0,25
120128.56,1,0,0,1,12,1,45
221051.14,1,1,1,0,13,1,28
14449.47,1,4,0,0,8,0,54
34188,1,0,1,0,7,1,30
935507.58,0,0,0,1,15,1,85
19447.21,0,2,1,0,8,1,62
344283.67,1,0,1,1,14,0,92
282739.63,1,0,1,0,12,1,40
10447.04,0,2,1,1,5,0,61
96943.46,1,0,0,1,13,1,8
64374.04,0,4,0,0,10,0,58
15127.2,1,0,0,1,9,1,58
35888.89,0,4,1,1,11,0,13
54597.58,1,0,1,0,8,1,62
143869.68,1,0,0,1,12,0,15
823975.27,1,0,0,0,14,0,40
13028.71,1,2,1,1,7,0,45
10010.24,0,2,1,0,-0,0,4
25926.72,1,0,0,0,10,1,48
13141.63,0,4,1,1,9,0,1
10585.68,1,1,1,1,4,0,60
10803.87,1,2,1,0,6,1,36
32248.52,1,0,1,1,9,0,14
13197.74,1,0,1,1,9,0,58
125537.06,0,1,1,0,12,0,10
10133.61,1,0,1,1,3,0,64
42934.92,1,0,0,0,9,1,68
86878.71,0,0,1,0,11,1,69
23316.64,1,1,0,0,9,0,36
32789.94,0,2,1,1,9,1,31
16241.56,1,0,1,0,6,1,11
28945.25,0,2,1,1,11,0,80
76621.33,1,0,1,1,11,0,84
19592.93,0,0,1,0,9,1,15
15161.61,0,0,1,1,7,0,17
491146.58,1,2,0,1,15,0,99
11011.31,0,0,0,1,6,0,13
13605.08,1,0,1,1,8,1,10
99347.47,1,1,1,1,13,0,82
12898.96,1,2,0,0,7,1,60
10704.6,1,0,1,1,5,1,43
10140.72,0,0,1,0,3,1,20
19474.07,1,1,1,0,8,0,25
10102.85,1,0,1,0,3,0,47
290881.24,0,0,1,1,13,0,88
11041.57,1,0,1,1,5,0,58
13920.43,0,1,1,1,8,1,39
13446.98,1,0,1,0,8,1,13
459647.45,0,0,1,1,14,1,11
10218.23,0,1,1,0,3,1,50
58357.9,1,3,1,0,10,0,64
18653.27,0,0,1,0,8,1,72
148794.52,1,0,1,0,12,0,91
14721.94,1,1,1,1,9,1,44
52830.14,0,0,1,0,12,1,14
15012.02,0,1,1,0,8,1,8
11247.42,1,0,1,1,7,1,49
34862.17,1,2,1,1,12,0,53
512254.94,1,0,0,1,17,1,12
25144.49,1,1,0,1,10,0,69
10457.98,0,4,1,0,5,1,11
19607.54,1,0,1,1,9,1,61
389843.13,0,2,1,0,13,0,86
11081.18,0,0,1,1,7,0,93
77562.51,1,0,0,0,10,0,6
33740.06,0,0,1,0,11,0,93
40616.79,1,0,1,0,10,0,4
62628.74,1,1,0,1,13,1,25
15402.23,0,1,1,0,7,1,14
97324.58,1,3,1,1,11,1,49
15984.49,1,1,1,0,7,1,28
291741.39,1,0,0,1,12,1,86
819659.14,1,0,1,0,14,1,91
11370.64,1,0,0,0,5,0,61
17243.96,1,0,1,1,10,1,71
53722.35,0,2,0,1,12,0,12
10772,0,1,1,0,6,0,55
11454.93,0,0,1,1,6,1,33
72507.54,0,0,1,1,12,1,34
11968.96,0,1,1,0,6,0,27
10081.86,0,0,1,1,3,1,30
55511.8,0,0,0,0,11,0,43
61051.75,1,0,1,0,12,0,60
22704.09,1,0,1,0,10,0,12
16815.34,0,0,1,1,7,0,1
69603.98,0,1,0,1,12,1,87
94499.66,1,2,0,0,12,1,97
287130.48,0,0,1,1,11,0,81
98871.58,1,0,0,1,13,1,45
355218.49,0,0,1,0,13,0,73
17290.72,1,0,1,1,9,0,34
258818.67,1,0,1,1,14,1,52
10620.07,0,2,0,1,5,0,6
65406.13,0,0,0,1,13,1,79
29132.94,0,2,0,1,9,1,32
58029.16,0,0,1,0,10,1,86
10074.48,0,0,1,0,2,1,59
73662.75,0,0,0,0,12,0,51
10977.73,0,2,1,1,7,0,64
416868.33,0,2,0,0,12,0,54
55562.1,0,4,0,0,9,1,48
17358.24,1,0,1,0,8,1,11
243618.22,1,4,1,1,14,1,55
10439.29,1,0,1,0,4,0,74
312340.17,1,2,0,0,14,0,81
16196.41,0,0,1,1,8,0,62
173854.42,0,0,0,0,13,1,28
13003.03,0,1,0,1,8,1,51
62668.79,0,1,0,0,12,0,42
13876.44,1,0,0,1,8,1,11
40452.91,0,3,0,1,9,1,45
11185,1,0,1,0,6,0,34
39137.5,1,0,1,1,11,1,91
11555.72,1,2,1,1,6,1,40
509040.49,1,0,0,1,16,0,20
11352.09,1,0,1,1,6,0,56
194556.76,0,0,1,0,12,0,38
34423.71,0,3,0,0,9,1,23
10041.06,0,0,1,0,2,1,16
13634.37,0,0,1,1,8,1,22
14820.26,1,2,1,0,9,0,42
12710.52,0,0,1,0,7,1,39
25748.67,1,0,1,1,10,1,13
10061.55,0,0,1,1,2,1,58
61223.77,0,0,0,0,11,1,62
33325.98,1,0,0,1,11,1,90
487789,1,0,1,0,13,0,81
20471.92,0,2,0,0,8,1,30
244571.48,1,3,0,1,15,0,34
19537.58,1,0,0,1,10,0,65
235515.37,0,0,0,1,12,0,21
773205.41,0,0,1,0,15,1,98
23209.94,0,1,1,0,10,1,11
224903.5,1,0,1,0,12,1,58
69996.9,1,2,0,0,11,0,35
94468.07,0,1,1,0,12,0,62
489000.47,0,3,1,1,14,0,91
11580.68,1,0,1,0,7,0,65
376169.95,1,1,0,1,14,0,9
191494.99,0,0,1,0,13,1,67
34420.06,1,1,0,1,11,0,47
181344.82,0,0,1,1,12,0,93
286727.94,1,2,0,1,14,0,27
12650.47,0,2,1,1,8,0,60
11980.18,1,0,1,1,6,0,3
10692.05,0,0,1,1,6,1,39
10104.73,1,1,1,1,4,1,18
11030.12,1,0,1,0,6,1,51
29497.16,1,0,1,1,10,1,33
19073.26,1,2,1,1,10,1,40
304818.22,1,0,1,0,14,1,31
23374.74,0,2,1,1,11,1,30
13074.42,0,0,0,1,8,1,16
40167.58,1,0,0,1,12,0,9
330408.14,1,0,0,1,14,1,87
193137.64,0,0,0,1,13,1,9
597013.92,1,0,1,1,15,0,72
10209.13,0,0,1,1,4,1,28
188061.06,1,0,0,1,14,1,91
22518.32,1,1,1,1,10,0,36
30252.78,0,2,0,0,10,0,42
67203.86,0,2,0,0,11,1,9
17445.94,1,0,0,1,9,0,16
15410.29,0,0,1,0,6,0,50
17845.48,0,0,1,1,9,1,17
11258.21,1,1,0,1,7,0,60
10931.49,1,2,0,1,6,1,66
738481.63,0,1,0,1,17,1,87
48207.47,0,0,0,1,10,1,68
46664.55,0,2,0,0,10,1,22
119709.48,1,2,0,0,10,1,78
17794.59,1,0,1,0,8,1,20
12842.02,0,0,0,0,8,0,26
16302.3,1,4,1,1,8,1,37
13506.75,0,0,1,0,7,0,37
28975.44,1,2,1,1,9,0,76
13387.34,0,0,1,0,5,1,59
39007.82,1,0,1,0,11,1,5
10592.64,0,4,1,0,5,0,0
10924.1,1,0,1,0,6,0,68
10840.92,1,2,1,0,5,0,55
171220.01,0,1,1,1,12,1,55
663878.92,0,1,1,1,15,1,93
135896.84,0,0,0,0,12,1,31
11590.42,0,2,1,1,8,1,48
17594.52,1,2,0,0,6,0,73
55594.85,0,3,1,0,12,1,57
24454.14,1,0,1,0,10,0,28
422534.53,1,0,0,0,14,0,32
31101.52,0,4,1,1,11,1,60
48426.87,1,2,1,0,9,1,65
83256.96,1,2,0,1,12,0,47
51114.57,1,0,1,1,10,1,9
259151.79,0,0,1,1,14,0,59
27007.93,1,1,1,1,11,1,45
71797.95,0,0,1,1,12,1,95
12216.17,0,1,0,1,8,0,29
104446.58,1,0,1,0,12,0,48
41429.79,1,0,0,0,11,0,67
582917.09,1,0,1,1,16,1,79
11243.11,1,0,1,0,7,1,0
21201.73,1,0,0,0,9,1,73
20863.21,1,4,1,1,8,1,17
12274.21,1,0,1,0,7,1,48
183027.82,1,0,1,0,12,0,98
271501.58,0,0,0,0,14,1,99
33948.79,0,2,1,0,9,1,9
19681.11,0,4,1,1,7,1,66
11510.13,1,1,1,0,5,0,66
11403.92,1,0,1,1,6,1,71
17061.26,1,0,1,1,8,1,75
13080.48,0,2,1,1,8,1,57
11218.87,0,2,0,1,6,0,61
10139.94,0,0,1,1,4,0,25
738071.4,1,0,0,0,12,0,9
17157.18,1,0,1,1,9,0,64
59088.45,0,3,1,0,8,0,42
122241.02,0,1,0,1,12,0,28
261471.63,0,0,1,0,11,0,77
10324.1,1,0,1,1,5,0,15
17396.52,0,0,1,0,8,1,52
123697.25,0,2,0,1,14,1,25
205326.16,1,3,1,1,14,0,91
15003.28,0,2,0,1,9,0,73
55353.59,0,0,1,0,12,0,2
555167.21,0,2,0,0,15,1,80
758672.22,1,1,0,1,14,0,40
46166.83,0,3,1,1,11,1,42
242123.99,1,2,1,0,12,1,86
12908.5,0,4,0,0,7,1,30
34752.2,0,1,1,1,7,1,9
66624.75,1,3,1,1,13,0,31
30528.42,1,0,0,1,9,1,8
156510.09,0,0,1,1,14,0,74
15910.41,1,0,0,1,10,1,10
11997.11,1,0,1,0,7,0,20
706889.21,0,0,1,1,17,1,76
556123.56,0,0,0,0,15,0,25
17748.73,1,0,0,0,8,0,81
29947.1,1,0,1,0,9,1,24
12357.99,0,1,1,0,7,1,60
128805.28,0,2,1,1,14,1,50
153455.87,1,0,0,1,14,0,19
11628.12,1,0,1,1,7,1,27
213428.53,1,0,1,1,14,0,88
10742.05,1,0,1,1,7,0,47
15320.26,1,0,1,0,6,0,10
78995.16,1,0,0,0,11,0,18
12099.28,0,0,0,1,8,1,52
811880.99,0,1,0,1,15,0,1
21609.36,1,0,1,1,11,1,43
110447.74,1,0,0,1,13,1,74
12499.05,1,0,1,0,6,1,84
56618.88,1,2,0,0,10,0,57
18482.7,1,0,1,1,8,1,51
621905.58,1,0,0,1,16,0,99
20127.69,0,0,0,1,10,0,11
18450.56,1,2,1,0,9,1,5
284101.45,0,0,0,1,12,0,30
937925.49,1,0,0,1,13,0,8
836727.86,0,0,1,0,15,0,73
141674.3,0,0,0,0,12,1,69
173645.59,0,0,0,1,14,0,36
20911.21,1,0,1,1,8,0,46
75876.84,1,0,0,0,8,0,56
53009.46,1,2,0,1,12,0,15
22436.34,1,0,1,0,8,0,90
10429.39,0,0,1,0,3,1,50
16432.4,0,0,1,0,9,0,42
32759.45,0,0,1,0,10,1,23
69506.29,0,0,1,1,12,1,10
10950.15,0,0,1,0,4,0,37
54449.95,0,1,1,1,13,1,81
66345.14,1,1,0,1,12,1,43
92121.71,0,0,0,0,12,1,83
371987.88,1,0,1,0,13,1,98
11234.5,0,2,1,0,7,1,47
386194.35,1,3,1,0,13,0,51
14533.47,0,0,0,1,8,0,42
12337,0,4,0,1,7,1,7
389216.24,1,4,0,1,15,0,61
10033.44,0,0,1,1,2,1,21
24995.55,1,1,1,1,11,1,58
551789.34,1,3,1,0,12,1,67
291889.34,1,1,0,0,13,1,70
37343.7,0,0,1,1,11,1,37
12303.51,0,2,1,0,7,0,67
32104.27,1,0,1,1,12,1,32
13787.44,1,0,1,0,7,0,56
10396.51,1,0,1,1,6,1,12
597058.37,1,0,0,1,16,1,67
82962.94,0,0,1,0,12,0,10
212296.31,0,0,0,1,14,1,96
129760.56,0,1,0,0,13,0,22
25197.94,1,1,0,1,8,1,66
11781.13,0,0,1,0,6,1,68
68500.57,1,0,0,0,12,0,12
29405.81,1,0,0,0,9,1,5
23866.97,1,0,0,0,10,1,17
99294.94,1,0,1,1,13,1,2
13102.22,1,0,1,0,7,1,14
17272.29,0,0,1,0,8,0,22
41119.25,0,4,1,1,10,0,57
14587.98,1,0,1,0,9,1,51
37603.45,0,0,1,0,11,1,18
208452.68,0,0,0,1,12,1,8
13493.92,0,1,0,0,8,0,3
11142.52,0,1,1,0,5,1,61
10696.33,1,0,0,1,6,1,41
10753.29,0,2,0,1,6,0,23
90322.32,0,0,0,0,12,0,40
34049.15,1,1,0,1,12,0,32
163114.17,1,1,0,0,12,1,93
14335.24,0,0,1,1,7,1,54
11316.39,1,0,1,1,7,1,33
90385.01,0,2,1,0,12,0,12
37839.12,1,0,0,0,10,1,36
22046.28,1,0,0,1,10,0,32
10383.78,1,1,0,0,3,0,24
35549.62,0,1,1,1,10,0,38
32138.1,0,1,0,1,7,0,50
42547.58,0,0,1,1,12,0,63
27491.6,1,0,0,0,9,0,24
33903.74,0,0,1,0,9,0,94
18401.58,1,0,1,1,8,1,78
10479.24,1,2,1,0,4,1,38
355451.44,0,0,0,1,15,1,2
184305.27,1,0,0,0,13,0,24
603515.99,0,0,1,0,12,0,90
209308.44,1,1,0,1,14,1,46
10273.66,1,0,0,1,2,0,19
19632.73,0,1,1,1,8,1,17
65677.03,0,2,1,1,11,0,64
13442.4,1,3,0,1,8,0,5
124288.32,1,0,0,1,14,0,11
103750.72,1,0,1,0,11,1,46
27831.32,0,4,0,1,11,0,52
215129.09,1,2,1,0,12,0,41
20328.59,0,0,1,0,9,1,37
82570.98,1,0,0,0,12,1,46
10155.62,0,2,1,0,4,0,21
10149.27,0,0,1,1,4,1,2
10590.15,1,4,1,0,3,0,68
32380.12,0,0,1,1,12,0,9
78447.11,1,4,0,1,13,0,63
12877.22,1,1,0,0,7,0,39
128007.06,1,0,0,1,14,1,27
17006.33,0,2,1,0,9,1,35
22249.79,1,0,1,0,8,0,3
11157.32,1,0,1,0,7,0,19
151555.4,1,0,1,0,12,0,5
13651.75,1,2,1,1,7,1,14
125141.42,1,1,0,1,14,0,99
14090.65,1,4,0,0,5,0,54
98479.29,1,3,0,1,13,0,75
11256.79,1,0,1,0,7,1,43
27322.24,1,0,1,0,10,1,44
26527.46,1,0,1,1,10,1,46
774858.39,1,0,1,1,12,0,39
66738.87,1,0,0,0,12,1,9
10854.7,0,3,1,1,6,1,55
55957.38,0,0,1,0,12,0,3
13038.99,1,0,1,1,8,0,5
164584.38,1,1,0,1,12,0,46
45125.33,1,0,0,0,10,0,31
14353.71,0,0,1,1,9,1,13
141614.18,0,0,0,0,12,0,27
123246.22,0,0,1,1,13,1,82
21398.62,0,0,0,1,10,1,29
20959.56,0,0,0,0,9,0,49
10811.22,1,0,1,1,7,0,16
13239.7,1,0,1,0,7,1,15
32539.64,0,2,0,1,12,0,5
14070.99,0,2,1,0,6,0,63
242426.26,1,0,0,0,14,1,22
17602.96,0,1,0,0,8,0,0
13138.3,1,3,1,0,8,0,74
115839.41,1,0,0,1,12,1,42
11343.09,0,0,1,1,5,1,56
284558.88,1,1,1,0,12,0,10
122874.15,0,0,1,0,12,1,84
341708.84,1,0,1,1,10,1,94
11932.87,0,0,1,1,8,0,45
82246.63,1,0,0,0,12,0,48
18577.07,1,0,0,1,8,1,9
64311.92,0,2,1,0,12,1,81
201826.53,0,0,0,1,14,0,30
25586.61,0,0,1,1,8,0,31
242382.63,0,3,1,0,12,1,81
66249.99,0,2,0,0,11,0,51
99183.86,1,1,1,0,11,1,78
10132.54,0,0,1,1,3,0,34
46523.85,1,0,1,0,10,0,47
326938.58,1,0,0,1,14,1,9
29601.33,0,0,0,0,8,1,22
621499.7,1,3,0,1,16,1,77
18936.78,1,3,1,0,5,0,46
193618.2,1,0,1,1,13,0,88
52490.16,0,0,1,0,10,1,35
60502.94,0,0,1,0,10,0,44
924250.53,1,0,0,1,14,1,42
10615.28,0,4,1,1,4,1,9
25642.28,1,4,1,0,10,0,86
46408.16,0,1,0,1,12,0,82
663054.12,0,2,1,1,16,1,71
23902.82,0,0,1,1,9,1,31
76780.86,1,0,0,0,9,0,57
938986.69,0,4,1,0,13,0,65
13425.18,0,3,1,1,8,0,64
796085.43,0,0,1,0,16,1,78
83775.41,1,1,0,0,9,0,69
227176.65,1,0,0,1,13,1,90
57856.98,0,2,1,1,9,1,56
15267.82,0,2,1,1,8,0,90
11693.74,0,0,1,1,7,1,42
25253.81,1,0,0,1,9,0,38
10711.73,0,2,1,1,6,1,67
85476.9,0,0,0,0,12,1,39
27677.48,1,4,1,0,10,1,54
68792.71,1,0,1,1,10,0,47
53250.64,0,1,1,0,10,1,97
49820.77,0,0,1,1,12,1,68
66032.76,0,0,1,1,12,1,59
86195.31,1,2,0,1,13,0,15
161402.72,0,2,0,0,9,1,49
24898.54,0,1,0,1,11,0,23
43409.56,0,1,1,1,12,1,13
296841.34,0,1,0,0,12,0,73
94422.11,0,0,0,1,12,0,1
12322.69,1,0,0,1,8,0,47
29959.18,1,0,1,0,9,0,88
47839,1,1,0,1,12,1,8
13678.18,1,2,1,0,8,0,97
119022.3,0,1,1,1,12,0,31
187181.17,0,0,0,1,14,0,50
251376.94,1,2,0,1,12,0,19
36566.66,0,2,1,1,12,1,37
13202.5,0,1,1,1,7,0,65
10061.64,1,2,1,1,1,1,47
19393,1,0,1,0,9,0,2
26788.78,0,2,1,1,11,0,41
146442.46,1,0,1,0,12,0,94
33516.29,0,1,1,0,9,1,32
13479.3,0,0,1,0,7,1,94
551930.38,1,2,1,1,13,0,59
261109.56,1,1,0,0,13,1,26
41392.97,0,0,1,0,10,0,54
97265.46,1,0,0,0,12,0,39
217425.52,1,0,1,0,14,1,77
14904.82,1,0,0,0,7,0,55
14222.81,0,1,1,1,9,0,48
747755.78,1,2,1,1,10,1,4
47449.56,1,0,1,0,10,1,52
70681.76,1,1,1,1,12,1,22
143757.19,1,0,0,0,12,1,20
187395.74,1,2,0,1,12,0,42
59657.04,1,0,1,0,11,1,43
237095.07,0,2,1,0,13,0,77
86412.15,0,0,1,1,11,1,5
10168.73,0,2,1,0,2,0,19
105669.71,1,0,1,1,11,1,68
769936.57,1,0,0,0,15,0,97
733343.8,0,3,0,0,15,0,51
87355.42,0,0,0,1,13,0,95
10606.1,0,0,1,0,6,1,38
41530.61,0,0,1,1,12,0,19
36919.41,1,2,0,0,10,1,1
62714.51,0,0,1,0,12,0,11
48295.62,1,2,1,0,12,0,57
16259.01,0,1,1,0,8,0,20
11010.08,1,0,0,0,6,1,2
13494.4,0,0,1,0,6,0,51
17623.55,0,0,0,1,7,1,61
56614.55,1,0,1,0,11,1,36
310969.55,1,0,0,1,11,1,67
18603.55,1,0,0,1,7,1,30
268058.13,0,4,0,1,13,1,13
48662.83,0,0,0,0,8,1,65
33726.16,0,2,0,0,11,1,38
18683.46,1,2,0,0,8,0,41
10915.29,0,0,0,1,4,1,42
544558.52,0,0,1,1,16,0,95
16538.2,1,0,0,1,6,1,65
19465.57,0,2,1,1,8,1,10
12918.46,1,0,0,1,8,1,51
73292.31,1,1,0,1,13,1,23
10886.03,0,0,1,1,5,0,41
12044.18,1,0,0,0,7,1,31
47779.86,0,2,1,1,12,0,14
92327.38,0,0,1,0,12,0,93
61087.47,0,0,0,1,11,1,59
18931.4,0,0,1,0,8,0,53
32044.56,0,0,0,0,9,0,22
86902.54,1,0,1,1,12,0,51
738216.71,1,0,0,0,14,0,79
14460.8,1,1,1,1,7,0,29
11848.75,0,1,0,0,7,1,36
12049.53,0,0,1,0,7,1,58
147719.66,0,0,1,1,13,1,11
25060.23,0,2,1,1,11,0,0
26829.94,0,0,0,0,10,0,52
52351.45,0,0,1,1,10,1,65
36434.09,1,0,1,1,9,1,37
11689.12,1,0,1,1,6,0,52
60769.73,0,0,1,1,12,1,56
17144.6,0,0,1,1,8,0,7
148673.5,1,2,1,1,14,1,84
10098.81,0,0,1,1,3,0,40
13247.61,0,0,0,0,6,1,29
94250.68,1,0,1,0,11,0,0
10353.61,0,3,1,1,3,1,38
42672.26,1,0,0,0,11,1,54
66692.51,0,0,1,1,12,1,90
18306.99,1,3,0,0,9,0,88
10928.03,1,2,1,1,6,1,33
169910.54,0,1,1,0,14,1,31
56475.69,1,1,1,1,12,1,46
13180.04,0,1,1,0,5,0,35
90009.67,0,0,1,1,10,0,61
126465.64,0,2,1,1,12,0,99
781062.07,0,0,1,0,14,1,25
19053.68,0,0,1,1,10,1,21
250299.17,0,0,0,1,15,1,22
86586.23,0,2,0,1,11,1,56
81172.29,0,0,1,1,12,1,82
679496.85,0,0,0,1,16,0,92
413733.31,1,2,0,0,14,1,75
41390.43,1,3,1,0,10,0,85
14363.17,0,0,1,0,7,0,12
26006.6,1,0,1,1,10,0,69
843585.34,0,0,0,1,17,1,87
12454.22,1,0,1,1,7,1,42
37894.26,1,0,1,1,10,0,96
909495.19,1,0,0,0,15,1,73
113513.88,1,0,0,1,13,1,42
16235.44,0,0,1,1,8,0,61
48783.12,1,0,1,1,12,1,26
15884.3,1,0,1,1,9,1,46
101499.39,1,0,0,0,13,1,11
129776.9,0,0,1,0,10,0,9
25926.32,0,0,1,1,11,0,13
387658.33,0,0,1,0,12,0,57
15443.4,1,1,0,0,7,0,62
20640.76,1,2,0,1,10,0,59
10660.3,1,0,1,0,5,0,54
240328.82,1,2,1,0,13,1,93
10926.69,0,0,0,1,5,0,26
51065.04,0,3,1,0,8,1,43
25502.29,1,0,0,1,11,1,3
11185.38,1,1,1,1,6,1,29
37981.22,1,0,1,0,8,1,42
10559.38,1,0,1,1,5,0,1
35451.51,0,2,0,1,10,1,57
10200.82,0,2,1,0,2,0,55
18800.41,1,0,0,1,9,0,42
10692.06,1,0,1,1,6,0,50
103030.34,0,0,1,1,12,0,93
26180.21,0,0,1,1,6,0,62
28627.74,0,0,1,0,10,1,90
622874.54,0,0,1,0,14,1,80
11782.35,1,4,1,1,7,0,84
13534.48,0,0,1,0,6,1,33
118655.33,0,2,1,1,14,0,35
240186.41,1,0,0,0,12,0,28
51361.92,1,1,1,1,12,1,24
14729,0,0,1,0,8,0,13
12741.11,0,2,1,1,5,1,51
47280.36,0,4,0,1,12,0,16
24917.32,1,0,1,1,10,1,72
49601.98,0,2,1,0,11,1,29
348917.82,0,0,1,0,14,1,80
77715.87,1,2,0,0,11,0,78
474329.48,1,0,0,0,15,0,0
11392.09,1,3,1,1,6,1,82
14126.53,0,0,0,0,8,1,55
12646.95,1,0,1,0,7,0,72
